MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
11.2,20.8,0,35,6,9,77,54,1011.8,1007.6,13.4,18.3,0,0
9.2,24.8,0.4,63,19,17,56,39,1007.2,1003.4,12.7,22.7,0,0
13.2,27.4,0,37,11,19,63,47,1013.5,1009.5,16.6,22.4,0,0
7.2,18.1,4.4,65,24,24,59,51,1001.1,998.9,11.2,15.7,1,0
6.8,19.3,0,31,17,13,61,34,1025.8,1021.3,12.4,18.2,0,0
14.5,28.7,0,83,22,39,62,38,1005,996,19.2,26.9,0,0
7,15.4,0,39,7,24,68,58,1001.4,1002.7,13.2,14.6,0,1
8.6,16.3,0,74,30,35,52,46,1018.1,1014.2,13.5,15.1,0,1
12.7,17.1,0,33,7,15,74,62,1016.6,1015.7,14,16.5,0,0
5.8,13.4,0,41,22,15,61,59,999.2,998.7,10.5,12.3,0,0
16.5,21.1,0,54,13,24,70,83,1011.5,1015,19.8,15.1,0,0
13.1,19.2,8.4,80,13,39,91,37,993.6,994.4,16.1,18.1,1,0
6.4,13.7,0.4,44,24,28,59,52,1016.7,1016.6,11.4,13.1,0,0
6.3,12.4,2.6,35,11,2,81,69,1000.5,1000.4,10.5,12.3,1,0
17.5,36,0,63,28,33,27,18,1008.6,1002.4,23.7,33.7,0,1
8.6,14.3,5,63,26,33,67,47,988.5,986.2,9.5,11.8,1,1
6.8,9.8,10,24,9,9,88,75,1016,1016.1,7.6,8.3,1,0
7.3,16,3.4,80,44,43,40,40,991.1,992,13.1,13.6,1,1
3.6,13.5,0,24,13,15,63,44,1027.8,1026.3,9.7,13,0,0
12.6,21.8,0,46,13,26,50,60,1017.2,1016.6,18,18.7,0,0
13.5,23.1,3.6,65,11,26,72,69,1002.5,1002.1,18.2,16.4,1,0
5.4,12.9,0,46,15,22,72,54,1016.7,1012.9,7.5,12.4,0,0
19.7,26.9,0,59,13,31,50,76,1005.2,1006.2,22.7,19.3,0,1
6.5,25.2,0,46,19,26,44,16,1028.8,1025.1,13.2,24.3,0,0
7.7,15.1,13,87,30,31,60,35,990.4,995.1,9.9,13.5,1,0
13,19.6,1.2,76,13,41,86,42,996.7,994.2,14.7,16.1,1,0
7.8,23.7,0,47,24,20,78,52,1017.1,1013.3,12.2,16,0,1
4.3,12.5,0.4,19,4,11,83,71,1017,1014.2,7.6,10.3,0,0
8.6,16.1,0.6,76,22,35,56,28,999.7,999,12.5,15,0,1
4.2,17.9,0,50,19,19,52,40,1014.5,1015.6,11.6,16.6,0,0
8.5,20.1,1.4,37,13,11,48,35,1017.3,1014.7,15,19,1,0
9.7,19.8,0,39,17,20,55,54,1013.5,1010.5,16.8,18,0,1
2.7,13,0,30,19,13,74,43,1024.9,1021,4.2,12.6,0,0
6,13.3,0,46,13,11,56,52,1018.4,1017.3,10.3,12.6,0,0
7.3,20.4,0,65,26,19,58,84,1002.8,999.1,19.5,16.8,0,1
9.2,17.7,0,39,11,6,46,35,1020,1018.9,12.2,16.9,0,0
11.1,23,0,30,11,15,79,56,1026.7,1024,12.8,20.3,0,0
12.7,19.2,0,37,9,13,71,75,1019.8,1018.1,13.6,16.4,0,0
3.6,14.8,0,30,0,13,77,45,1021.8,1016.2,7.1,14.5,0,0
10.5,25,0,46,20,15,66,47,1004,998.8,14.3,22.3,0,0
9.9,16.9,9.2,26,6,13,73,56,1012.3,1010.6,12.1,15.8,1,0
16.3,21.1,0.4,93,28,26,43,27,999.2,1007.2,17,20,0,0
18.3,24.3,0,37,13,22,55,68,1012.3,1014.7,22.7,20.3,0,0
14.4,20.7,0,31,11,20,86,67,1011.2,1011,16.5,19.2,0,1
9.1,20.7,0,39,13,20,58,43,1025.9,1022.6,15.6,20.5,0,0
14.6,22.6,0,30,4,24,62,55,1011.3,1008.9,18.4,21.5,0,0
9.2,16,0.4,24,11,17,81,59,1025.8,1024,11.5,15.2,0,0
4,15.7,0.2,50,20,22,77,48,1016,1016.3,10.8,14.5,0,0
4.4,11.3,1.2,48,13,22,64,69,1020.7,1022.5,9.6,9.8,1,0
8.6,18.7,2.6,59,30,30,57,33,998,998.4,12.8,18.3,1,0
14.1,24.5,0,50,22,30,55,59,1010.5,1012.6,17.3,19.3,0,0
11,23.5,0,37,9,20,59,50,1019.9,1018,16.3,22,0,0
9.7,12.6,14.8,61,33,33,92,67,1010.6,1011.3,10.5,12.3,1,1
11.9,18.4,0,31,7,20,57,57,1022.7,1020,13.9,17.5,0,1
2.8,12.1,0,69,20,15,84,56,998.4,994.2,3.8,11.4,0,1
9.5,20.2,0,43,17,20,58,39,1023.1,1021.7,13.4,18.6,0,0
5.6,16.4,1.8,39,6,15,67,43,1020.3,1019.3,10.6,16,1,0
7.5,14.6,0,28,4,17,89,80,1028.7,1028.9,8.6,12,0,0
12.2,24.9,0,80,19,39,46,37,1004.5,1000.1,17.2,23.8,0,0
10.3,18.4,0,41,22,13,75,53,1019.8,1015,10.5,17.4,0,0
9.1,21.1,0,43,6,24,53,46,1016,1012.8,14.5,20.4,0,0
3.9,11,1.2,44,13,22,63,48,1011,1010.9,6.3,10.4,1,0
17.1,31,0,61,13,19,34,74,1010.1,1010.9,25,15.8,0,1
12.2,21.5,1.2,28,15,17,70,48,1026.6,1024.2,14,19.4,1,0
1.1,10.9,0,50,20,13,80,47,1021.3,1018.3,2.1,10.8,0,0
5.8,20,0.8,52,28,20,51,43,1010.8,1005.9,10.3,18.2,0,0
4.8,9.8,7.6,59,20,13,70,60,999.4,1004.4,7,8.6,1,1
8.1,10.8,0.8,33,22,19,71,74,1023.7,1023.3,8.4,9.9,0,0
15.1,30.2,2,41,17,22,77,39,1014.1,1009.2,18.3,28.3,1,0
9.4,18.5,0,22,11,11,76,65,1024.9,1020.9,12.8,17.7,0,0
11,19.6,0,43,6,6,66,49,1022.6,1021.3,12.8,18.7,0,0
13.5,18.4,0,44,9,24,78,51,1013.9,1013.9,14.2,17.3,0,0
15,17.5,0,50,20,28,48,78,1005.4,1007.4,15.8,12.5,0,0
5,15,0,59,15,15,82,55,1030.6,1026.2,7.5,14.9,0,0
13.9,20.3,0,56,24,24,55,45,1012.3,1013.1,18.2,19.3,0,0
13.7,22.6,0.2,50,13,22,47,86,1006.4,1007.9,19.3,16.2,0,1
12.5,22.8,0,102,52,30,30,33,997,996,20.3,21.6,0,0
1.8,10.8,4.2,44,24,20,80,51,1019.9,1019.2,3.4,10.7,1,0
15.5,21.4,0,35,26,9,75,66,1012.4,1012.1,18.4,19.1,0,0
13.8,24.4,0,31,17,22,62,49,1013.4,1010.5,18.6,24.3,0,0
4.6,19,2.2,35,17,19,60,45,1029.3,1026.9,9.9,17,1,0
10.8,21.1,0,37,9,24,52,57,1021.5,1018.6,16.8,19.7,0,0
5.5,14.4,5.8,35,20,13,63,53,1025.3,1025,8.8,13.3,1,0
8.4,17.3,0,67,26,24,55,56,1008.6,1005.4,12.7,15,0,0
11.3,16.5,0,72,35,28,59,44,1024.7,1023.4,12.5,15.2,0,0
1.6,12.3,0,61,19,11,66,65,1011.4,1002.4,4.1,9.7,0,0
4.1,14.1,0,33,24,17,70,44,1024.2,1022.3,5.8,13.3,0,0
3.5,14.8,0.8,46,24,19,58,39,1014,1008.5,8.7,14.4,0,0
5.7,13.9,0,28,7,13,64,50,1028.2,1025.7,8.4,12.7,0,0
6.2,13.7,1.8,67,24,28,56,42,1009.1,1013.3,9,12.9,1,0
10.5,16.7,0,70,17,22,52,47,1026,1024.9,12.8,15.7,0,0
9.6,23.4,0,43,19,19,56,31,1025,1021.4,16.2,22.8,0,0
11.9,27.4,0,56,17,24,57,33,1016.4,1013.8,16.6,26.1,0,0
9.2,13.2,0.8,56,15,26,66,78,1019.9,1021.4,10.6,8.7,0,1
3.8,12.5,1,35,4,13,51,51,1024.8,1024.7,10.8,10.7,0,0
11.4,20.3,0,31,15,17,56,55,1015.8,1013.8,16.8,18.6,0,0
11.5,19.1,7,33,13,24,62,70,1016.8,1015.7,15.9,18.2,1,0
11.8,22.2,0,63,37,26,47,30,1011.4,1007.7,15,21.1,0,0
3.1,12.3,0,39,9,9,68,68,1027,1025.1,8,11.8,0,0
8.8,20.4,0,37,17,19,47,41,1017.6,1015.8,16.4,19.7,0,0
7.5,11.1,1.6,61,11,24,66,58,1009.6,1013.6,8.7,8.3,1,1
3.6,18,0,72,17,41,69,43,1015.5,1009.6,8.6,16.3,0,0
5.8,16.9,0,24,13,15,62,49,1027.5,1024.9,11.1,15.2,0,0
11.8,29.9,0,50,26,20,51,42,1017.5,1011.8,18.5,26.5,0,0
11.2,19.3,0,48,22,15,59,56,1008.6,1011.3,15.7,16.8,0,0
5.9,12.2,1,22,13,17,79,54,1016,1012.2,9.7,11.5,0,0
8.3,11.6,0.4,37,9,9,60,59,1028.9,1029.4,10.2,11.1,0,0
0.3,10,0.4,35,20,17,83,47,1029.1,1026.5,1.6,9.8,0,0
12.7,14.2,3.2,20,9,7,87,73,1026.5,1025,13.4,14.1,1,1
7,16.8,0,37,17,17,60,46,1022.2,1017.8,10.3,15.6,0,0
15.5,24.2,0,31,6,19,67,51,1017.1,1013,18.8,22.5,0,0
8.5,13.3,18,50,26,24,88,66,1009.7,1008.9,9.6,12.2,1,0
4.4,15.2,14.8,107,33,52,44,39,998.5,998.2,11.5,14.2,1,0
9.2,15.6,1.8,50,15,35,56,46,1022.7,1024,11.6,14.8,1,0
4.6,14.9,1.6,52,13,26,66,39,1006.2,1005.7,8.3,14.2,1,0
9.3,17.8,0,35,7,22,89,62,1015.2,1012.9,11.6,16.5,0,1
3.9,9.9,4.8,59,28,15,63,58,1017.2,1019.2,7,8.6,1,0
14.6,18.4,1.4,44,9,9,89,90,1005.2,1003.8,15.6,17.3,1,1
7,16.7,0.2,65,11,31,71,59,995.1,987.6,13.6,16.6,0,1
9.7,18.3,0.8,61,26,15,54,40,998,998.8,12.7,15.9,0,1
6.8,16,0,35,2,19,70,53,1007.3,1003.8,10.8,13.8,0,1
4.8,15.9,0,81,19,41,62,47,996.5,988,12.3,14.6,0,0
12.4,21.3,0,28,13,13,72,56,1015,1012.3,14,19.7,0,0
9.4,10.1,3.6,72,19,17,73,39,998,1002.3,9.6,9,1,1
7.2,12.9,0.4,43,24,26,61,60,999.6,1002.3,8.6,9.4,0,0
7.5,16.3,0,48,13,22,54,69,1019.4,1019.5,11.6,13.7,0,1
7.5,17.4,4.6,50,13,20,65,54,1020.9,1015.3,12.7,14.4,1,0
12.1,24.3,0,39,17,20,56,54,1017.6,1016.7,19.7,21.8,0,0
21.3,32.5,0,61,19,24,45,30,1006.2,1006.7,24.9,30.8,0,0
0.9,10.4,1,28,17,9,76,54,1028.9,1028.1,3.2,9.6,0,0
6.1,14.2,0,35,15,9,84,68,1013.4,1009.9,9,13.8,0,0
9,11.3,2,50,30,22,61,64,989.1,987.4,10.4,10.5,1,0
7.3,15.6,0,48,6,26,78,54,1032.3,1030.4,10.9,14.5,0,0
3.6,15.5,0,35,15,15,64,41,1023.4,1018.4,8.6,15.3,0,0
12.7,24.1,0,44,13,28,50,51,1005.1,1002.4,19.1,19.7,0,0
13.7,20.8,0.6,44,13,17,85,72,1011.5,1006.9,15.4,18.7,0,0
10.5,11.8,12.4,46,24,24,87,91,998.8,999.1,10.5,11,1,1
5.3,15,0.2,28,0,19,72,73,1015.8,1017.2,9.3,11.4,0,0
1.4,11.9,0,24,17,11,78,51,1025.7,1022.2,4.1,11.8,0,0
10.4,14.8,0,44,30,28,59,60,1014.5,1014.6,12.2,11.8,0,0
7.3,23.1,0,39,24,22,70,46,1028.8,1025.8,10.6,19.9,0,0
0.5,10.8,0,35,24,20,83,54,1028.5,1027.2,2.3,10.6,0,0
7.1,19.2,0,50,24,22,56,29,1022.5,1017.4,11.9,19.1,0,0
7.3,15.7,0,57,15,28,69,42,999.9,999,9.6,14.1,0,0
6.6,17.2,0.4,54,17,33,55,35,1012.6,1010.4,10.6,16.3,0,0
8.3,15.7,0.4,54,19,19,52,53,1012.9,1012.3,9.6,13.4,0,0
9.7,19.3,0.4,69,20,30,62,50,1008.5,1008.4,14.7,17.9,0,0
9.3,17.9,0.2,44,6,20,59,50,1019.1,1017.3,14.6,16.9,0,0
9.3,12.8,1.6,61,11,13,56,45,1003.7,1009.8,10.8,11.3,1,0
8.5,11.2,4.6,39,9,4,93,91,1010.1,1006,9.1,10.8,1,1
7.6,18.2,2.8,57,33,28,61,71,1007.5,1003.1,12.2,16.2,1,0
8.2,18.4,0,28,9,15,68,57,1018.6,1015.7,13.2,17.8,0,0
5.9,14.5,0.6,63,20,24,71,41,1013.2,1009.4,7.5,13.3,0,0
12.7,18.7,0.4,33,9,19,78,59,1012.9,1010.7,15.2,17.8,0,1
7.9,14.4,1.8,31,13,13,92,79,1015.5,1014.8,9.5,13.6,1,1
4.6,14.3,4,57,22,7,39,46,1004.7,1005.8,10.2,11.4,1,1
11.5,16.9,0.6,87,37,24,35,35,1003.8,1010.4,15.7,14.6,0,0
14.9,25.5,0,57,9,20,66,32,1004.6,1002.6,17.5,22.9,0,0
7.1,15.9,0,31,22,20,80,51,1027.5,1022.9,9.4,15.2,0,0
5.1,15.1,23.2,80,31,31,52,61,994.4,1001.1,8.5,9.7,1,0
4.8,12.2,13.2,52,22,26,83,63,1027.3,1026.9,6.9,9.2,1,1
10.7,15.2,0,54,17,9,63,49,1000.1,1004.4,13.1,14.2,0,1
12.6,21.2,0,43,13,17,38,50,1018.7,1019.2,16.9,18.3,0,0
8.1,15.5,0,63,35,31,51,45,1001.7,1001.8,13.4,14.6,0,0
10.1,20.7,0,39,9,26,64,64,1018.1,1015.5,16.6,19,0,0
5.9,20.3,0,37,22,19,55,48,1019.7,1014.7,12.4,18.1,0,0
6.9,16,0,28,11,11,56,53,1011.9,1011.8,12.4,14.3,0,0
7,7.8,23.8,69,11,11,94,84,986.6,981.4,7.3,7,1,1
5.5,17.1,0,31,17,17,88,51,1030.1,1027.2,7.4,16.9,0,0
10.1,14.9,0,20,7,11,86,76,1036.2,1034.5,12,14,0,0
1.4,11,0,22,17,9,81,52,1026.3,1023.6,2.9,8.7,0,0
7.9,20.3,0.2,59,11,33,68,31,997.3,992.7,10.8,20.2,0,0
14.6,30.2,0,91,20,28,32,18,1002.8,996.5,19.9,30.2,0,0
11.2,11.7,0,74,13,13,67,87,1016.9,1019.4,11.5,9.6,0,1
15.6,27,1.8,41,13,13,73,60,1006.2,1001.7,20.3,23.6,1,1
15.6,27,0,50,11,24,67,49,1018.5,1017.1,20,23.5,0,0
19.4,24.7,0,48,9,13,65,84,1008.8,1007.1,21.7,17.5,0,1
8.8,15.3,0.2,54,19,28,59,59,1010.1,1012.6,12.8,12.9,0,0
11.6,17.7,0.2,52,30,17,40,43,1012.6,1016.2,13.5,15.5,0,0
8.2,16.8,0.2,57,11,22,53,39,1008.4,1010.7,10.2,16,0,0
11.5,20.5,0,52,22,22,39,28,1013.9,1013.9,15.2,19.2,0,0
9,13.3,6.6,72,39,31,64,61,1013.5,1016.5,10.5,12.2,1,1
5.1,17.4,0,24,11,11,83,64,1031,1029.8,8.1,14.5,0,0
7.4,13.7,0,43,9,17,59,57,1018.4,1018.1,10.9,13,0,0
12.8,17.8,0,41,9,9,68,38,1008.9,1008.8,13.2,17,0,0
1.4,13.3,0,48,11,13,76,72,1023.2,1015.3,9.1,11.7,0,0
15.7,26.5,0,39,15,24,60,76,1013.9,1012,23.3,19.4,0,0
13.2,19.7,0.8,26,9,13,84,61,1023.8,1022.2,14.1,18.6,0,0
3.7,13.4,0.8,46,15,15,49,51,1012.5,1014.6,9.5,10.7,0,0
3.1,13.5,0,26,9,6,92,64,1025,1022.8,4.8,11.6,0,0
16.3,19.4,1.2,50,0,30,91,77,1017.3,1015.9,17.2,16.1,1,0
6.6,19,0,33,17,20,56,43,1020.9,1017.7,13.3,18,0,0
8.6,19.8,0,31,17,15,66,51,1026.9,1022.2,13.5,17.8,0,0
5.8,17.5,10.8,98,39,50,51,36,1003.6,998.3,12,17,1,0
16.5,20.6,18.2,48,17,13,89,69,1010.4,1010.8,16.6,18.5,1,0
18.1,21.9,2.4,102,39,13,73,49,1008,1010.9,19.6,20.2,1,1
8.7,13.4,3,35,13,22,72,57,1018.7,1018.3,9.9,12.3,1,0
7.4,20.3,0,50,22,20,68,36,1028.1,1024.3,11.2,19.9,0,0
10.8,15.7,4.2,35,20,15,86,67,1010.3,1010.5,11.6,13.1,1,0
11.1,26.7,0,80,31,35,26,16,1011.5,1011.1,20.3,25.4,0,0
12.9,21,0,85,22,30,61,55,997.1,998.6,16.6,13.1,0,0
12.9,33.8,0,98,30,35,24,14,1008.6,1005.6,23.6,33.5,0,0
11,22.4,0,78,7,35,65,28,1012.8,1009.6,12.8,21.6,0,0
10.7,16,2.2,65,24,31,50,36,1004.1,1006.3,12.2,14.9,1,0
13.1,24.5,0,54,13,19,57,43,1006.8,1002.8,16.5,22.1,0,0
2.2,11,0,33,11,0,92,69,1029.1,1026.3,5.3,10.8,0,0
8.9,21.4,0,31,15,17,55,47,1017.7,1016.7,16.1,19.8,0,0
5.3,18,0.4,59,19,28,55,34,1015.3,1011.1,10.1,17.3,0,0
6.8,13.2,1,50,17,19,66,52,1011.6,1009.9,9,12.7,0,1
10.1,21.4,0,31,17,11,77,50,1029.1,1026.6,13.6,20.4,0,0
5,12.5,0,28,13,11,89,61,1023.1,1018.8,6.1,12.2,0,0
9.5,18.8,0,72,43,28,55,37,1010.2,1006.9,12.6,17.7,0,1
4.5,13.4,0.2,24,7,7,90,74,1019.6,1018.7,7.3,12,0,0
2.3,15.8,0.2,61,22,33,49,40,1016.9,1014.1,10.4,15.2,0,0
5.1,8.6,2,63,24,22,69,61,1016.5,1018.7,6.5,7.7,1,0
3.6,9.1,14.4,54,11,17,56,67,1015.4,1015.9,5.8,7.6,1,1
10.7,26.6,0,28,15,17,62,44,1026.1,1024.9,16.5,23.3,0,0
13.2,15.9,0,39,22,19,74,74,1018.9,1019.7,13.8,14.5,0,1
6.7,11.3,10.4,100,35,44,62,45,999.7,998.2,8.9,10.8,1,1
13,22.7,0.2,63,22,26,53,27,1001.2,1000.4,16.8,22.3,0,1
8.9,16.2,0,35,4,15,68,49,1020.8,1019.5,11.1,14.3,0,0
7.5,15.9,0,57,17,20,65,52,1018.6,1014.3,11.5,15.4,0,0
8.5,18.3,1.4,63,13,30,53,37,1011.1,1013.9,12.7,15.4,1,0
10,13.9,0.4,59,9,19,80,56,1023.4,1026,11,11.9,0,0
1.7,12.9,0,37,17,11,79,58,1024.2,1022,4.7,11.6,0,0
10.9,15.9,0,50,9,31,82,47,1003.7,1002.9,11.7,14.5,0,1
9.3,15.8,0,48,20,28,52,50,1013.3,1011.6,11.6,13.9,0,0
10.9,20,0,44,22,15,47,42,1009.4,1009.2,15.6,18.5,0,0
13.9,19.2,0,41,17,13,44,67,1005.5,1002.3,16.8,17.1,0,0
14,23.1,0,56,11,15,55,30,1011.4,1011.2,18,22.1,0,0
8.9,17.6,6.4,89,33,39,55,44,996,996.1,13.8,16,1,1
12.4,22.1,0,41,19,17,65,49,1021.3,1017.9,16.2,21.4,0,0
4.2,14.2,0,35,24,7,78,47,1030.3,1027,5.4,13.3,0,0
7,20.3,0.8,78,24,43,99,39,1010.4,1009.3,11.1,17.9,0,0
5.2,11.7,8.8,70,31,19,43,44,1014.8,1016,8.6,11.1,1,1
7.6,13.8,0.2,54,22,20,50,32,1023.9,1027.9,9.2,12.3,0,0
8.6,16.2,2.4,87,22,28,54,42,999.4,992.7,13.1,15.3,1,1
7.7,15.2,0,30,11,15,62,52,1025.4,1023.1,10.2,13.9,0,0
0.6,10.2,0,44,28,22,84,48,1025.9,1020.7,2.6,9.5,0,0
10.7,16.1,0,48,13,24,45,44,1003.5,1002.5,13.7,13.2,0,0
8.4,12,0.2,102,15,41,72,58,988.1,977.1,10.6,10.3,0,1
12.9,26.1,0,41,11,19,67,38,1022,1017.2,17.9,25.5,0,0
10.7,24.3,0,28,15,19,76,56,1018.9,1015.2,14.5,20.6,0,0
12,26.6,0,33,22,11,69,29,1026.3,1023.2,15.1,25.5,0,0
11.8,21.3,3,43,7,26,45,62,1019.6,1020.4,17.6,17.5,1,0
8,16.3,1.6,57,17,26,55,33,998.1,1000.9,11.7,14.8,1,1
6.8,13.3,5,46,17,17,49,75,1017.4,1018,9.4,9.2,1,1
10.9,16.7,0.2,41,11,20,51,52,1020.7,1022.1,13,15.2,0,0
15.5,20.1,5.2,61,28,17,56,39,992.5,999.7,18.1,17.4,1,0
7.6,17.7,0,46,13,26,58,32,1023.1,1019.3,10.8,16.6,0,0
18.8,33.7,0,83,7,46,45,15,1003.4,1002.3,27,31.3,0,0
14.8,21.1,0,81,22,33,47,42,1004.6,1002.5,17.6,18.6,0,0
9.5,16.3,0,46,35,9,70,60,1012.7,1008.4,11.7,15.9,0,0
14.2,19,22.4,72,41,19,92,73,994.4,991.4,14.4,18.6,1,1
8.4,13.7,9.6,46,2,6,73,74,1012.2,1011.2,10.8,11.5,1,1
4.8,10,1.2,39,19,13,73,88,1024.2,1024.1,6.9,7.7,1,0
8.6,11.2,3,74,30,33,52,64,994.9,995.9,11.1,8,1,1
6.6,11.1,15,57,20,26,77,73,1009,1007.7,8.5,8.8,1,1
5.7,15.3,0.8,35,9,22,58,74,1022.9,1024.9,12.7,11.4,0,0
11.7,20,0,54,20,24,52,40,1013.5,1014,13.8,17.2,0,0
6.4,20.5,0,52,13,15,75,45,1027.3,1022.5,9.9,20.4,0,0
11.3,20.6,0,46,24,30,33,69,1010.8,1007.2,16.1,18.8,0,1
5.6,16.3,0,76,9,44,75,35,1012.4,1003,9.2,16.1,0,1
11,19.4,0,44,20,9,54,46,1011.7,1012.9,13.5,18.4,0,0
6,12.5,5.4,83,33,33,64,36,1001.2,1002.8,7.8,12.3,1,1
7.1,23.1,0,85,19,20,72,24,1010.7,1003.4,10.1,22.7,0,0
8.8,14.7,14.4,35,19,20,63,69,1007.6,1008.6,11.5,12.6,1,0
4.2,13.2,0,33,19,17,65,44,1013.3,1009.8,8.4,11.5,0,0
0.6,12.9,0,50,9,28,82,43,1023.4,1019.4,2.3,12.6,0,0
8.2,20.8,0,39,17,19,57,38,1023.6,1019.1,14.4,20.2,0,0
13,23.2,0,46,28,28,57,41,1012.2,1012.8,14,20.9,0,0
8.9,18,0,41,15,22,67,55,1015.1,1012.4,12.5,15.4,0,0
12.4,30.7,0,74,35,31,46,24,1003.5,998.4,17.6,29.5,0,0
12.9,19.5,0,28,11,19,84,65,1019.3,1019,13.5,16.3,0,0
1.5,11.3,0.6,30,19,13,78,51,1016.6,1014.8,4.3,9.8,0,1
7.8,15.9,0.4,63,15,22,61,29,1017.5,1022.2,10.5,14.5,0,0
11.1,25.3,0,39,7,20,45,24,1022.7,1020.3,17.5,24.5,0,0
9.3,21.3,1.8,50,28,26,49,36,1014,1011.4,13.6,19.7,1,1
12.7,18.4,0.6,41,19,24,81,61,1017.6,1018,13.1,14.8,0,0
9.4,21.1,0.4,52,20,19,52,26,1009.7,1008.4,14.1,19.5,0,0
9.5,15.9,1.2,54,26,28,64,53,1007.4,1005.8,11.7,14.9,1,0
8.1,17.7,0,48,22,17,50,32,1017.2,1017.5,10.6,17.5,0,0
10.5,19.7,0,19,6,11,83,71,1027.4,1024.2,14.2,18.8,0,0
11,18.8,0.2,54,26,22,56,48,1010.2,1009.4,15.5,17.2,0,0
9.9,20.1,0.2,37,19,26,54,52,1019.2,1018.7,14.4,18.1,0,0
17.5,18.2,0.4,31,11,17,87,83,1019.6,1021.1,17.5,17.2,0,1
8.4,20,0,30,15,20,57,58,1023.6,1021.1,15,19.3,0,0
13.2,22.5,0,39,7,24,70,65,1023.6,1023.6,18.5,20.9,0,0
7.2,16.7,2.2,76,20,30,55,35,1005.2,1004.7,9.3,15.4,1,0
5.8,12.9,8.6,67,26,31,64,66,1003.4,1007.7,7.6,8.7,1,0
7.8,18.7,0.8,33,9,17,62,39,1007.8,1003.2,11.6,17.6,0,0
9.2,22.6,0,47,37,39,36,18,1019.9,1012.5,14,21.9,0,0
13.5,20.7,0,59,22,28,47,40,1013.9,1010.3,18.5,18.9,0,0
2.7,12.8,0,26,17,7,79,52,1029.9,1028.6,5,12.4,0,0
9.7,18.3,0,80,31,41,52,46,993.7,990.6,16.8,16.1,0,0
4,9.8,0.2,46,20,13,59,49,1006.1,1007.2,6.9,7.2,0,0
11.5,20.8,0,54,17,30,43,31,1017.1,1018.2,15.9,19.9,0,0
8.7,25.5,0,50,19,24,62,37,1022.7,1018.2,15.4,24.1,0,0
6,9.4,14.6,74,37,11,43,61,1006.6,1011.4,9.2,8.3,1,1
3.9,19.6,0.4,50,28,13,56,29,1022.7,1019.7,9.4,18.5,0,0
13.5,19.6,11.8,39,6,26,73,66,1021.4,1024.4,18.1,17.9,1,0
4.8,10.6,0.4,52,19,20,58,58,1023.2,1024,7.4,9.1,0,0
10.5,18.4,0.2,63,35,30,58,42,1026.1,1024.3,13.6,17,0,0
9.4,18,0,50,19,22,83,43,1018.7,1017.2,11.2,17.8,0,0
12.6,18.1,0,30,4,19,81,69,1010.8,1007.7,13.7,17.5,0,1
5.5,13.5,0.2,31,2,17,93,75,1019.5,1014.9,9.5,13.2,0,1
15.4,19.3,10,63,22,15,78,40,998.2,1003.3,15.4,15.9,1,0
11.1,18.7,0,37,13,9,68,42,1011.1,1008.4,12.2,17.7,0,0
6.4,16.1,0.6,31,6,17,62,52,1021.3,1019.4,13.3,15.5,0,0
7.5,14.2,0,31,0,9,59,69,1005.5,1004.4,11.7,12.3,0,1
3.3,14,0,50,13,4,65,57,1025.1,1023.8,8.8,13,0,0
8.9,19,0,74,13,33,74,42,1010.3,1003.2,10.5,17.9,0,1
8.7,14.6,0,44,15,13,44,62,1006.6,1006.8,11.7,11.4,0,1
6,14,0,24,11,9,86,54,1040.4,1038.9,8.4,13.5,0,0
10.6,17.9,0,63,19,33,52,49,1013.9,1013,13.7,14.8,0,0
8.5,16.4,20.6,63,9,22,90,86,1011.2,1015,9.3,13.3,1,1
8.6,16.2,0,89,11,26,52,29,1006,1009.5,10.1,15.9,0,0
4.9,14.5,0.2,35,17,9,86,68,1022.3,1020.1,6.4,12.8,0,0
11.4,24,0,31,19,15,82,51,1012.9,1009,13.8,23.7,0,1
10.4,18.2,0,39,11,19,51,59,1011.8,1010.3,14.8,15.2,0,0
11.7,14.6,0.2,78,33,35,58,42,998.6,999.3,11.7,11.1,0,1
7,17.1,0.8,39,9,20,55,44,1015.4,1015.7,12.1,16.1,0,0
4.8,19.2,0,54,22,26,67,36,1017,1010.1,10.5,18.1,0,0
12.3,23.7,0,52,15,28,61,85,993.4,984.4,19.2,18.1,0,1
2.9,11.9,0.2,31,6,13,71,48,1029.8,1028.6,4.9,10.5,0,0
6.1,15,0,24,13,11,76,63,1028.5,1025.9,11.3,14.6,0,0
8.8,10.6,5.6,44,13,17,64,87,1017.4,1013.9,10.3,9.7,1,1
2.1,15.2,0,52,6,9,70,55,1027.5,1027.1,5.9,14.3,0,0
10.3,18,0,35,17,17,58,56,1019.1,1016.7,14.5,17,0,0
16.4,18.1,8.2,43,20,13,95,93,1019.1,1017.9,17.3,18,1,1
6.5,18.6,0,35,22,13,74,46,1028.1,1023.3,9.1,17.6,0,0
6,10.6,1,41,17,24,81,69,1026,1024.1,7.4,9.3,0,1
13.7,31.3,0,52,15,35,47,41,1002.2,1001.5,21.5,22.4,0,0
9.2,14.9,0,69,24,31,54,45,1010.6,1007,12.1,13.8,0,1
9.9,19.6,0.2,76,26,26,46,61,1006.8,1001.4,13.8,14,0,1
