MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
24.4,34.9,0,40,10,19,36,38,1018,1016,29,31.2,0,0
8.7,14.1,0,78,39,37,62,91,1009.1,1005.8,10.7,10.3,0,1
19.9,29.1,0,40,10,19,80,43,1018,1016,21.2,28.5,0,1
4.1,17.8,0,39,19,24,68,21,1016.2,1013.8,11.7,16.4,0,0
11.8,34.6,0,40,10,19,60,23,1018,1016,21.2,33.8,0,0
11.3,35,0,39,6,22,55,16,1017.2,1012.4,21.2,33.1,0,0
13.8,26.5,1.8,52,6,9,75,36,1018,1014.5,17.4,24.6,1,0
14,26.9,3.6,39,4,17,80,36,1012.4,1008.4,17.5,25.7,1,1
11.2,29.6,0,37,7,19,70,33,1022.3,1019.3,18.7,28.3,0,0
11.2,17.6,0,33,11,9,81,90,1016.9,1017.1,15,14.2,0,1
-2.3,19,0,50,6,33,54,31,1022.2,1018.3,9.3,17.9,0,0
12.8,30.2,0,37,7,17,77,37,1018,1014.3,18.8,29.6,0,0
0.1,17.4,5.8,33,19,9,52,34,1015.3,1013.8,8.4,15.4,1,0
-0.1,20.3,0,52,2,31,90,32,1022.7,1016.1,9,19.6,0,0
7.1,26.2,0,31,9,13,64,33,1026.8,1024.1,13.2,23.3,0,0
14.3,38.8,0.6,43,6,13,56,17,1014.4,1009.2,22.8,37.1,0,0
1.1,20.8,0,43,4,28,74,30,1026.6,1022.9,10,19.8,0,0
9.4,16.8,0,26,0,13,88,56,1021.4,1018.7,11.5,14.9,0,0
8.3,27.3,0,35,6,9,78,28,1025.4,1020.4,13.8,25.5,0,0
-1.9,14.5,0.2,33,0,19,99,46,1027.3,1023.1,3.8,14.2,0,0
-0.2,15.9,0,35,6,15,93,70,1029.8,1026.6,8.2,13.6,0,1
10.4,20.4,0,69,31,43,51,43,1006.9,1005.1,17.8,17.6,0,0
1,18.1,0,22,4,4,67,38,1027.2,1024.1,8.3,17.6,0,0
-1.5,17.3,0,48,0,26,77,23,1023.9,1020.3,4.8,15.8,0,0
-0.3,13.6,0,28,9,7,64,38,1024.8,1023.2,7.2,12.9,0,0
12.2,23.6,12.6,43,17,15,66,47,1015.6,1015.1,15.4,21.8,1,0
0.1,16.7,0,28,2,13,69,44,1027,1024.8,9,14.9,0,0
2.3,13.7,1.4,33,13,24,69,56,1020.5,1020.1,7.5,12.5,1,0
2.1,14.7,0,43,24,26,72,57,1029,1026.3,9,13.8,0,0
-2.9,11,0.2,37,22,22,68,52,1027.9,1028.9,6,9.5,0,0
13.9,20.8,0,39,11,20,75,66,1018.2,1015.6,16.8,19.1,0,1
11.9,25.8,0,56,17,31,66,35,1008.1,1006,18.4,24.9,0,0
11.3,30.1,0,37,2,17,70,27,1012.3,1008.4,17.5,28.2,0,0
3.6,20.9,0,61,20,41,49,24,1009.3,1006.5,15.7,19.4,0,0
11,26.1,0,30,7,13,71,43,1026.6,1023.6,16.5,23.6,0,0
8.8,17.3,0,48,15,24,60,49,1023.1,1021.1,13.4,16.1,0,0
6,23.3,0,56,24,46,39,40,1005.1,1003.4,18.9,21.6,0,0
0.9,21,0,39,6,15,73,35,1023.1,1019.6,11,20.3,0,0
-1.8,12.8,0.2,35,0,24,92,40,1009.3,1006.3,3.5,12.4,0,0
-7,11.7,0,35,4,13,82,44,1026.2,1023.8,0.7,11.1,0,0
0,16.5,0,26,0,11,88,39,1027.7,1024.2,6.1,15.3,0,0
6,27.1,0,41,4,13,71,33,1019.1,1012.5,12.9,24,0,0
0,18.9,0,41,0,26,80,51,1032.6,1027.8,8.8,18.1,0,0
7.7,17.4,0.6,56,41,17,69,57,1017.8,1016.7,10.8,13.9,0,0
15,23.8,2.6,41,7,13,70,78,1014.6,1013.7,20.6,18,1,1
18.2,23.7,6.4,50,0,9,93,89,1015.6,1013.4,19.9,20.7,1,1
6.6,13.1,0.2,61,31,30,62,53,1013.5,1014,10.6,12.3,0,0
15.7,36.9,0,54,4,31,62,24,1011.8,1009.6,23.1,36.6,0,0
21.8,34,0,54,26,26,34,45,1012.3,1011.2,30.6,28.5,0,1
9.8,16.7,0.2,28,15,9,66,55,1022.2,1020.8,12,16,0,0
15,26.9,1.6,48,13,19,76,51,1012,1012.5,17.5,24.6,1,1
2.1,10.7,0,59,28,39,59,45,1022.2,1018.2,6.2,9.5,0,0
-1.5,17.8,0,26,2,9,71,45,1033.6,1032,10.5,17.2,0,0
19.5,21,21.6,41,13,11,90,77,1013.6,1011.4,17.3,20,1,0
-2.4,14.4,0.2,22,7,13,99,60,1022.3,1020.5,2.3,13.8,0,0
6.6,24.5,0,41,4,7,71,34,1013.4,1011.7,15.4,23.2,0,0
4.1,23.2,0,35,7,11,73,32,1024.4,1021.6,11.7,20.4,0,0
6.7,24.7,0,43,4,20,80,31,1025.7,1022.2,12.7,23.7,0,0
12.7,28.1,0,30,9,13,81,37,1021.2,1018.3,18.1,26.9,0,0
-4,15.9,0,48,7,28,87,32,1024.6,1021.4,3.8,14.5,0,0
15.4,25.7,0,41,9,17,67,32,1020.1,1016.9,17.6,24.6,0,0
8.1,20.8,0,41,17,19,61,58,1009.5,1006.7,13.8,17.6,0,0
-3.1,18.4,0,17,7,6,93,32,1037.2,1032.5,4.3,17.7,0,0
7.6,18.9,0,50,35,22,54,42,1022.5,1020.8,14.5,17.9,0,0
17.8,21.1,7.8,74,6,24,92,94,1000.8,996.6,18.9,20,1,1
7.4,27.9,0,24,6,11,86,36,1020.8,1017.1,14.9,26.3,0,0
-3.7,15.9,0,17,0,7,73,40,1032.5,1028.8,2.4,15.7,0,0
-2.4,8.4,0,17,7,7,99,74,1021.3,1017.5,2.5,8.1,0,1
15.2,22.6,0,24,13,6,67,64,1010.4,1006.9,18,21.2,0,1
14.4,22.6,11.6,54,30,20,75,84,1000.4,998.5,16.9,17.8,1,0
14.4,33.3,0,40,10,19,77,35,1018,1016,20.5,30.2,0,0
7.4,31.4,0,50,0,26,55,19,1015,1009.3,17.8,29.4,0,0
10.7,26.4,0,28,11,15,70,48,1017.9,1015.4,19.3,25.2,0,0
0.7,12.6,0.2,20,0,13,100,50,1014.9,1012.6,3.6,12.3,0,0
0.2,14.5,0,54,0,31,99,53,1006.8,1002.2,4.1,12.7,0,1
-2.3,12.5,0.4,37,7,26,76,42,1018,1017,5.6,11.1,0,0
-3.4,16.7,0,19,0,9,93,44,1028.4,1025,2.9,16.1,0,0
8.3,27.2,0,44,7,13,69,36,1019.8,1017.4,18.2,22.9,0,1
1.9,11.7,0,46,26,31,70,55,1016.4,1013.9,7,9.9,0,0
17.5,36,0,35,7,20,68,31,1017.3,1012.1,22.4,33.7,0,0
10.1,24.5,0,46,7,7,83,28,1027.4,1024.8,14.8,23.4,0,1
-1,15.8,0,40,10,19,61,35,1018,1016,9.4,14.8,0,0
4.6,11.8,5.2,43,28,26,88,62,1012.3,1015.4,7,11.4,1,0
15.1,20.4,22.6,41,6,20,82,90,1015,1014.1,17,16.3,1,1
6.1,21.8,0,31,6,17,95,47,1025.6,1021.6,10.5,20.8,0,0
13.8,31.2,0,44,6,19,72,23,1014.4,1009.8,20.2,29.8,0,1
-2.6,19.4,0,57,7,33,72,37,1022.2,1018.3,7.6,17.3,0,0
-3,15,0,31,7,13,65,52,1019.2,1015.1,6.2,12.9,0,0
7.9,25.1,0,37,6,13,88,40,1014,1013.1,13.4,23.1,0,0
15.3,34.4,0,33,9,13,52,30,1020.7,1016.2,21.9,31.9,0,0
15.4,24.8,0,39,13,13,66,43,1013.2,1009,17.5,23.8,0,0
3,19,0,35,0,19,99,64,1024.6,1021.6,8.9,17.8,0,0
3.5,15.7,0,31,6,7,86,71,1024,1021.5,10.6,13.4,0,0
5.6,19.5,0,17,9,6,69,49,1025.7,1021.8,14.3,18.6,0,0
12.6,25.4,2.4,37,6,17,76,48,1020.7,1019.4,16.1,23,1,0
-4.7,13.3,0,30,6,19,90,50,1025.1,1019.8,2.8,11.4,0,0
10.3,24.6,0,33,20,20,48,37,1011.2,1007.2,14.1,23.3,0,0
2.5,14.2,0,33,0,20,81,53,1020,1017.8,8.8,13.8,0,0
8.9,29.9,0.4,54,2,11,73,27,1012.9,1008.3,17.7,28.2,0,1
1.8,14.5,0,33,9,17,66,55,1018.3,1015.8,8.7,14,0,1
4.4,26.5,0,41,4,24,50,26,1028,1023.4,14.9,24.9,0,0
14.5,19.7,0.8,26,7,15,91,83,1008.1,1004.9,17.5,19.3,0,1
9.3,19.9,0,43,22,11,73,35,1021.6,1018.1,12,19.1,0,0
7,13.2,8.2,11,6,0,95,85,1021.9,1018.3,10.2,13.1,1,1
-3.4,12.2,0,22,2,7,78,37,1022.2,1020.8,3.3,11.7,0,0
3.4,15,0.8,70,35,37,43,24,1023.4,1023.1,8.3,14.3,0,0
15.4,26.5,0,50,17,11,47,43,1003,1001.8,18.6,24.6,0,0
9.2,16.1,0,28,6,9,75,57,1016.9,1015.2,11.9,15.5,0,0
6.6,25.7,0,57,2,33,52,29,1010.1,1006.7,15.1,24.6,0,0
9.4,19.5,0,57,30,33,44,36,1014.9,1016.5,13,17.8,0,0
-3.8,14.2,0,35,0,28,99,64,1027,1023,4.2,12.7,0,0
-1,12.2,0,30,7,13,82,51,1032.2,1027.4,3.7,10.8,0,0
1.6,14.3,0,46,11,33,54,49,1021.5,1018.4,7.4,13.6,0,0
7.9,25,0,44,19,9,37,12,1019.4,1017,13.2,23.1,0,0
2.7,24.1,0,35,6,19,59,35,1019.4,1016.5,13,23.1,0,0
9.3,23.6,4.4,52,22,28,51,31,1013.3,1011.8,15.6,22.6,1,0
11.4,35.2,0,41,7,9,56,21,1018.6,1015.1,21.7,32.9,0,0
2,15.4,0,22,7,6,69,44,1024.9,1020.8,7.4,14.4,0,0
14.9,21.3,0.2,20,7,6,82,90,1019.3,1017,17.6,17.7,0,1
0.5,16.6,0,30,9,11,68,47,1027.3,1023.6,7.1,16.3,0,0
3.1,8.5,8.6,83,33,39,88,92,1005.7,1001.4,4.1,6.6,1,1
9.9,26.6,0,24,6,9,72,34,1024.4,1021.9,14.8,25.3,0,0
13.5,27.9,0.2,52,9,9,78,51,1014.7,1010.9,19.5,24.3,0,1
12.4,30.3,0,37,2,17,34,19,1014.9,1012.9,19.8,28.3,0,0
-0.3,18.9,0,31,6,13,73,33,1025.5,1021.7,7.9,18.2,0,0
9.2,22.6,0,33,6,7,78,44,1031.3,1027.9,14.2,20.2,0,0
0.5,13.4,0.2,46,24,24,90,55,1012.4,1009.8,8,11.6,0,0
1.3,9.4,0,26,6,9,95,83,1018.3,1014.5,6.2,9.3,0,0
11.6,23.8,15.2,41,7,13,79,55,1006.7,1004.3,15.7,22,1,0
-2.8,16.8,0,31,4,19,89,38,1017.7,1011.3,4.5,16.4,0,1
0.8,14.1,0,15,6,9,84,48,1024.4,1020.8,6.1,14,0,0
8.7,25.6,0,30,0,15,96,50,1018.6,1015.3,13.5,25.2,0,0
14.8,29.5,6.4,41,6,22,81,48,1012.9,1008.3,21,28.2,1,1
11.9,21.1,13.2,41,7,24,82,61,1019.2,1016.7,14.5,19.4,1,0
13.3,28.2,0.4,41,11,15,88,49,1007,1000.9,19.5,25.7,0,0
5.7,22.5,0,46,9,20,65,41,1006.9,1003.9,14.1,19.8,0,1
14.8,32.1,0.8,40,10,19,50,25,1018,1016,23.9,28.2,0,0
4.9,22.1,0,39,7,13,88,45,1028.9,1024.1,11.3,19.8,0,1
6.6,28.2,0,46,6,28,69,26,1017.5,1011.9,15.4,27.7,0,0
14.3,35,0,41,2,9,43,14,1012.6,1008.7,23,33.6,0,0
-2.3,13,0,30,9,9,67,38,1035.2,1032,4.8,12.1,0,0
1,19.3,0.2,39,7,9,72,30,1025.5,1021.1,8.1,18.1,0,0
12.9,28,0,52,6,11,61,31,1019.2,1014.8,18.8,26.7,0,0
9,30.7,0,76,7,50,38,15,1016.1,1010.8,20.4,30,0,0
-4.2,12,0,40,4,6,82,26,1029.1,1026.6,1.8,11.5,0,0
13.9,27,0,40,10,19,58,37,1018,1016,18.7,25.6,0,0
7.4,25.7,0,35,9,11,61,30,1024.7,1020.2,16.5,25,0,0
4.6,11.2,0,46,15,30,67,47,1016.9,1016.4,7,9.6,0,0
11.7,31.1,0,50,6,19,63,29,1017.6,1015.3,21.1,30,0,0
15,34.5,0,35,11,13,54,20,1018.8,1014.5,23.7,33.2,0,0
14.6,31.8,0,35,9,9,63,30,1018.3,1012.6,18.7,29.9,0,0
10.4,21.9,0,57,15,28,71,29,1010.9,1007.8,14,19.1,0,0
7.8,15.1,0,31,6,20,84,65,1025.9,1023.4,10.3,14.8,0,0
12.3,30.5,0,41,13,24,67,32,1010.8,1005.6,20.5,29.4,0,1
1,11.8,0,48,7,24,73,49,1025.7,1025.6,6.5,11,0,0
2.3,23.2,0,39,28,9,54,33,1021.6,1018.2,12.5,21.6,0,0
3.6,16.1,0,20,9,2,88,50,1021.8,1018.3,7.7,14.9,0,0
4.7,26.7,0,74,7,50,67,24,1013.3,1007.1,13.7,25.5,0,0
-1.6,17.6,0,40,10,19,73,28,1018,1016,6.8,17.1,0,0
16.1,38,0,59,11,33,47,12,1006.3,1006,28,37,0,0
15.9,29.6,0,37,9,15,73,41,1025.3,1022.9,19,28.5,0,0
-3,15,0,17,9,11,92,50,1030.2,1026.8,5.1,14.6,0,0
13.9,29.1,14.6,56,6,13,90,51,1015.2,1011.6,18.3,27.3,1,1
7.7,26.3,0,30,6,15,84,45,1017.6,1014.1,14.4,25.9,0,0
11.4,35.7,0,48,7,30,70,11,1009,1005,19.5,34.5,0,0
7,15.9,0,30,11,11,81,82,1023.8,1020.7,12.7,13.3,0,0
4.1,21.3,0,26,6,15,73,34,1026.9,1023.4,13.6,21,0,0
9.6,17.4,0,52,26,20,52,47,1027.2,1025.8,11.6,16.6,0,0
14.8,33.7,0,52,15,24,74,28,1020.4,1016,19.8,30.3,0,0
4.6,22.4,0,40,10,19,42,31,1018,1016,14.7,22.1,0,0
11.3,20.2,0,50,26,26,89,60,1003.8,1002.9,13.4,17.8,0,0
4.7,18.5,3.8,22,6,6,99,50,1026.6,1023.1,7,17.9,1,1
2.7,12,0,43,13,26,64,50,1018.6,1018.7,6.6,10.5,0,0
12.2,28.3,0,44,4,19,70,35,1010.3,1005.4,19,27.6,0,1
-3.1,8.9,0,15,2,9,99,58,1022.4,1019.5,-0.7,8.3,0,0
5.7,20.7,0,61,17,33,50,34,1014,1010.9,16.6,18.9,0,0
-3.4,12.8,0.2,41,6,31,85,60,1024.3,1020.5,5,11.7,0,0
5.8,26.9,0.8,39,6,20,54,29,1007.7,1006,13.5,24.8,0,0
6.2,8.7,15.4,61,9,33,98,78,1010,1011.9,6.8,7.4,1,1
8.4,27.5,0,41,7,22,99,23,1012.5,1008.4,10.9,26.6,0,0
18,34.9,0,69,6,13,68,29,1018,1013.7,22.2,33.1,0,1
11,23.5,9.2,33,2,17,99,68,1016.7,1014.6,14.3,22.2,1,1
23.7,36.7,0,40,10,19,27,13,1018,1016,30.1,34.4,0,0
5.8,20.7,0,50,2,24,91,71,1017.4,1012.9,13.1,18.7,0,1
3.6,22.3,0,37,13,17,57,38,1022.6,1020.1,14.3,20.9,0,0
12,23.8,0,44,15,30,54,34,1007.9,1007.2,15.1,22.9,0,0
14.4,31.6,0,30,6,7,65,30,1017.1,1014.2,21.5,30.3,0,0
1,20.9,0,48,11,24,50,35,1017.8,1014.4,12.7,20.4,0,0
-2.7,16.1,0,30,7,20,80,54,1024.4,1022.7,6.6,15.3,0,0
-1.6,17.8,0,30,9,20,60,38,1028.1,1024.9,7.8,16.2,0,0
8.3,21.5,3.4,48,20,31,58,31,1009.3,1007.4,15.4,20.6,1,0
4.9,17.1,0,30,11,17,76,64,1030.9,1026.7,13.6,16.4,0,0
12.2,19.9,38.6,48,22,26,72,62,1012.9,1010.2,15.6,19.6,1,1
-4.4,7,0,22,9,11,73,77,1021.4,1019.3,1,6.4,0,1
-0.6,20.1,0,40,4,19,74,31,1022.6,1017,9.9,19.7,0,0
-2.5,13.1,0,43,6,20,99,61,1023.6,1019.9,1.4,12.4,0,0
11.7,17.7,0,43,26,22,54,41,1015.7,1016.5,14.7,16.5,0,0
0.6,22.8,0,28,4,13,80,26,1023.1,1020.1,8,21.6,0,0
1.5,19.9,0,48,0,24,90,52,1018.4,1015.5,8.5,18.6,0,0
-2,11.5,0.2,11,6,7,99,70,1027.9,1025.2,3,11.2,0,0
4.6,14,0.4,40,15,22,76,36,1021.2,1020.3,8.9,13.2,0,0
15.3,32,0,40,7,19,73,45,1018,1016,23.5,19,0,0
9.4,24.7,0,17,6,6,86,48,1027.5,1023.7,14.8,23,0,0
15.5,37.6,0,50,7,22,36,18,1014.6,1010.7,27.1,36,0,0
5.6,27.6,0,46,15,28,44,21,1017.7,1014.1,19,26.7,0,0
2.6,10,0.2,13,9,7,90,69,1029.3,1025,4.3,9.6,0,0
-2.4,14,0,28,2,17,95,46,1027.6,1023.5,4.3,13.5,0,0
12.4,27.1,0,33,4,13,83,46,1019.4,1014.6,15.8,26.5,0,0
10.3,19.5,0,39,15,13,46,37,1014.9,1013.6,14.1,18.6,0,0
17.1,27.3,0,48,13,15,79,56,1013.7,1011.1,18.7,25.3,0,1
3.1,18.9,0,19,2,11,87,47,1023.6,1020.4,10.3,18.5,0,0
15,24.9,0,37,13,22,72,53,1020.5,1019.4,18.5,22.7,0,0
2.9,16.6,0,22,9,9,66,35,1022.1,1020.2,7.8,15.5,0,0
5.2,10.7,3.4,50,28,17,68,55,1005.5,1006.8,7.2,10.3,1,0
11.9,17.4,10.2,67,28,24,59,58,996.4,998,15.5,12.1,1,1
5.4,10.8,3,46,17,22,63,59,1012.4,1012.8,8.9,10,1,0
4.2,10.8,0.4,54,26,22,58,44,1015.8,1016.8,5.9,10.4,0,0
3.9,24.3,0,39,0,6,73,25,1014,1011.8,9.4,22.1,0,0
16.5,22.5,43,35,13,19,99,71,1013.9,1012.4,16.9,20.6,1,1
-3,15.7,0,17,2,6,88,53,1032.6,1030.5,3.6,15.3,0,0
12.6,23.9,0,40,9,31,79,48,1012,1008.5,15.4,23.5,0,0
-2.9,14.7,0,35,6,22,79,58,1031,1026.4,2.3,13.3,0,0
0.5,17.9,0,44,2,26,72,33,1019.1,1017.5,7.2,16.6,0,0
8.4,24.5,0,39,11,9,63,34,1015.2,1010.4,13.9,22.2,0,0
-1,16.8,0,19,7,9,96,49,1023.9,1021.4,4.7,16.1,0,0
-3.4,15.2,0,19,0,9,84,43,1026.8,1023.4,4.8,14.8,0,0
6.1,10.6,6,78,26,37,90,77,1009,1005.6,8.3,7.3,1,1
0.4,14.7,0,30,4,13,88,58,1029.6,1024.6,8,14.2,0,1
13,22.1,6,46,31,28,74,32,1008.1,1008.2,15.2,21.2,1,0
4.9,26.5,0,35,0,15,78,38,1019.5,1017.4,12.1,25.1,0,0
-0.5,14.6,0,26,9,13,72,51,1031.5,1029,9,13.9,0,0
16.6,25.2,17.6,40,10,19,75,54,1018,1016,18.4,24.5,1,0
0.8,16.5,0,31,4,22,99,45,1025.6,1021.8,4.3,15.4,0,0
0.2,14,0.6,44,0,20,87,42,1006.8,1005.5,7,13.5,0,0
5.4,19.2,0.4,37,6,15,94,65,1008,1005.5,11.4,18.6,0,1
7,12.2,2.6,43,24,20,76,74,1009.5,1008.7,8.8,9.7,1,0
11.1,18.1,0,39,13,24,73,58,1016.9,1015.3,14.4,16.3,0,0
17.4,27,13.2,30,13,11,92,63,1011.4,1011.2,19.2,25.3,1,0
4.9,23.3,0,30,7,17,63,40,1019.8,1016.1,14.3,22.4,0,0
7.9,28,0,39,9,22,67,20,1012.4,1009.3,18.1,27.2,0,0
19.5,26.9,0,40,10,19,77,57,1018,1016,21.5,26.1,0,0
9.1,25,0,40,10,19,81,57,1018,1016,13.7,21.8,0,0
8.2,30.1,0,44,6,28,61,29,1023.4,1020.4,19,29.4,0,0
2.6,15.9,0,59,30,35,42,33,1017.6,1020.5,9.7,15.5,0,0
4.9,15.7,53.2,48,19,19,67,57,1013,1016.2,13.2,14.8,1,0
10.3,30.2,4,44,7,7,63,26,1011.7,1008.1,18.7,28.6,1,0
12,23.2,1.4,41,15,9,46,24,1013.5,1014.9,16.8,21.5,1,0
0.3,17.2,0,28,13,11,77,46,1037.7,1034.2,7.9,16.7,0,0
-0.5,21.8,0,22,6,11,72,33,1029.7,1026.1,9.3,21.2,0,0
8.9,22.5,0,44,6,26,67,39,1020.4,1017.2,17.7,21.8,0,1
6,25,0,39,0,17,73,40,1022.9,1017,14.8,24.2,0,0
-0.3,23.5,0,37,11,9,52,25,1027.6,1023.3,10.3,21.4,0,0
16.8,28.9,0,70,31,41,44,22,1016.3,1011.8,22.5,28.4,0,1
6,12.8,2,56,26,35,63,63,1003.4,1006.6,11.4,10.4,1,0
7.1,11.2,7,59,22,37,91,65,1005.9,1007.1,7.5,8.7,1,0
12.6,21.8,4.6,22,2,11,91,90,1012.9,1006.9,13.3,14.8,1,1
14.4,30.2,9.4,50,2,30,72,36,1018.4,1015.5,21,29.6,1,0
-4.2,11.2,0,15,7,7,99,66,1028.2,1024.7,2.4,10.5,0,0
3.8,13.8,0,44,19,26,80,58,1025.6,1024,8.6,12.7,0,0
3.5,14.3,0,35,7,24,71,51,1027.8,1025,6.7,12.7,0,0
10.6,25.8,0,40,10,19,74,42,1018,1016,15.6,24.2,0,0
11.4,24.9,0,50,13,11,58,38,1016.7,1015.3,16.8,24.8,0,0
9,13.1,0.4,33,11,9,85,96,1019.4,1012.9,10.9,11.2,0,1
12.4,30.2,0,39,7,13,66,29,1017,1013.6,18.8,28.2,0,0
3.3,17.1,0.6,35,0,22,99,45,1019.9,1016.3,7.4,16.5,0,0
11.3,31.2,0,50,6,17,75,22,1007.8,1004.6,16.8,28.6,0,0
17.5,29.9,0,43,13,11,74,45,1018.5,1015.9,19.3,27.9,0,0
2,19.8,0,41,7,26,70,45,1019.3,1017,10.9,17,0,0
-0.1,12.2,0,35,19,20,74,43,1017.4,1017.3,4.8,11.7,0,0
10.5,25.7,0,35,6,22,85,47,1016.4,1012.5,14.5,24.2,0,0
1.2,15.9,0,40,10,19,61,19,1018,1016,10.4,15.5,0,0
9.4,26.7,0,54,4,19,82,34,1019.4,1014.9,15,25.2,0,0
-4.4,14.2,0.2,20,9,2,87,50,1034.2,1030,2,13.7,0,0
-0.1,13.5,0,15,11,6,87,56,1026.5,1023.7,6.5,12.9,0,0
6,22.1,0,35,6,20,74,41,1019.6,1016,13,21,0,1
-2.5,17.7,0,41,2,28,83,53,1026.5,1022.2,5.4,15.3,0,1
1.9,15,3,35,7,20,88,63,1015.3,1011.2,8.4,13.5,1,0
17,22.8,1.4,50,2,20,88,68,1016,1015.8,18.2,21.5,1,1
-6.7,15.7,0,37,2,24,86,31,1026.3,1022,0.5,15.1,0,0
12.9,21.5,26.6,26,6,13,94,87,1016.5,1012.5,14.6,16.9,1,0
-3.3,12.6,0,74,26,31,49,28,1019.3,1020.3,7.3,12,0,0
1.1,20.9,0,28,7,15,77,41,1020.8,1018.4,10.3,20.2,0,0
2.8,26.5,0,43,6,28,62,27,1032.8,1027,15.4,26,0,0
12,27,5.6,70,7,15,84,79,1004.4,1001.6,18.2,24.2,1,1
4.9,18.9,0,44,6,22,41,32,1015.2,1013.9,14.9,16,0,0
-3.2,15.5,0,40,0,4,86,43,1018,1025.9,4,15.1,0,0
3.3,24.6,0,46,7,28,69,31,1021.4,1018.3,12.7,23.1,0,0
-6.8,13.8,0,39,0,26,89,62,1033.6,1028.2,1.2,12.2,0,0
8.5,31.2,2.2,46,13,13,50,23,1009.8,1009.1,16.9,28.4,1,0
12.1,17.4,7,65,37,30,88,88,1005.6,1006.4,12.9,13.4,1,0
5,15.7,0,48,22,30,63,47,1018.5,1015.9,10.4,14.5,0,0
3.2,21.9,0,80,2,20,51,50,1012.1,1006.5,15.9,21,0,1
14.4,32.8,0,40,10,19,55,23,1018,1016,21.3,32.3,0,1
-3.9,17.6,0,33,11,13,60,34,1025.7,1022.9,9.8,16.8,0,0
1.6,22.7,0.4,39,22,9,41,32,1015.1,1013.4,12.2,19.4,0,0
13.8,33.5,0,31,7,9,44,20,1019.2,1015.6,21.9,32.2,0,0
3.7,22.4,0,19,6,7,81,41,1027,1023.1,12.6,21.3,0,0
10.8,23.4,0,43,17,28,47,34,1007.1,1006.4,15.2,22,0,0
-4.3,12.8,0.2,15,0,9,99,48,1030.5,1026.5,-1.1,12.2,0,0
3.9,20.3,0,20,2,11,80,47,1021.5,1018.6,12.3,19.6,0,0
2.4,11.7,0,39,7,20,65,36,1024.3,1021.2,5.8,11.3,0,0
11.1,28.8,0,37,6,13,73,38,1011.4,1007.7,19.4,27.9,0,0
6.4,19.5,0.2,40,10,19,69,58,1018,1016,10.8,17.6,0,0
-1.3,16.4,0,50,20,30,36,32,1013.1,1012.6,11.9,15.4,0,0
-3.6,12.2,0,20,2,9,84,49,1026.2,1022.3,4.6,11.1,0,0
-5.2,13.5,0,20,0,7,73,57,1028.7,1023.2,1.2,13.1,0,0
9,19.9,0,46,26,28,50,38,1006.9,1009,14.5,17.3,0,0
2.3,11.6,19.2,54,26,31,78,56,1006.9,1010.3,7.6,11.2,1,0
14.2,22,0,37,9,17,76,61,1007.6,1006.7,16,20.9,0,0
17.2,35.5,0,50,6,19,72,29,1003.5,997.1,19.6,32.9,0,0
14.4,20.7,7.6,33,20,19,94,65,1015.5,1013.2,14.5,19.3,1,1
17.2,39.6,0,61,6,30,65,21,1006.8,998.8,22.9,38.8,0,0
16.7,29,0,40,24,17,65,20,1012.8,1011.2,20.2,27.8,0,0
10.2,31.5,0,31,2,13,58,26,1015.8,1011.4,20.3,30.2,0,0
12,22.8,0,31,13,13,81,65,1020.2,1019,16.7,20.7,0,0
7.7,14.9,1.2,17,6,9,92,48,1032,1027.5,10.2,14.1,1,0
8,26.1,0,40,10,19,75,30,1018,1016,13.9,23.7,0,0
2.2,19.8,0,43,6,26,92,46,1023.1,1019.2,9.1,18.9,0,0
11.2,32.7,0,41,7,17,33,20,1019.6,1015.3,22.6,32.4,0,0
9.1,20.4,0,40,13,13,61,41,1026.8,1024.8,15.1,19.5,0,0
15.6,27.2,7.6,50,17,37,79,66,1018.9,1017.8,19.4,22.9,1,1
4.2,14,0,33,9,9,74,44,1026.4,1025.7,8.8,12.5,0,0
18.1,28.3,2.4,33,6,15,72,46,1020.2,1018.6,20.6,25.5,1,0
-3.8,19,0,40,6,19,74,18,1030.5,1025.9,7.2,18.6,0,0
6.1,19.6,0,31,15,11,67,46,1021.6,1018.8,12.8,18.4,0,0
8.9,25,0,40,10,19,62,28,1018,1016,16.1,23.4,0,0
15.6,32.5,0,41,7,17,67,31,1017.6,1013.9,22.1,31.2,0,0
4.3,15.7,0,40,10,19,66,43,1018,1016,10.2,14.8,0,0
0.6,14.5,0,30,4,9,99,41,1022.4,1020.7,4.4,14.2,0,0
-0.4,15.7,0,44,0,28,86,41,1017.9,1014.3,5.2,14.2,0,0
10.4,28.9,0,41,4,22,74,37,1022.6,1020.1,16.6,28.3,0,0
21.8,29.9,0,35,17,15,40,36,1009.6,1006.7,26,29,0,1
16.6,31.5,0,39,6,22,70,27,1008.2,1006.7,19.6,29.1,0,0
12.4,24.4,0,44,7,13,69,43,1012.8,1009.7,15,22.5,0,1
6.6,15.8,1.2,39,0,26,99,59,1020.4,1016.7,9.6,14.7,1,0
2.2,17.5,0.2,20,7,7,92,45,1032.1,1029.6,5.5,17.3,0,0
12.1,21.8,2.8,20,9,9,88,52,1025.9,1021.5,14.1,21.1,1,0
